serial_no,order_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name
2738,2869,1,2/17/2024,17:55:47,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
2739,2870,1,2/17/2024,18:09:41,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
2740,2871,1,2/17/2024,18:39:26,20.5,20.5,L,Classic,Paneer Peri Peri Pizza
2741,2873,1,2/17/2024,18:46:36,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
2742,2874,1,2/17/2024,19:03:32,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
2743,2876,1,2/17/2024,19:46:45,18.5,18.5,L,Veggie,Onion Cheese Pizza
2744,2876,1,2/17/2024,19:46:45,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
2745,2876,1,2/17/2024,19:46:45,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
2746,2877,1,2/17/2024,19:57:06,12,12,S,Veggie,Paneer Peppy Pizza
2747,2877,1,2/17/2024,19:57:06,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
2748,2879,1,2/17/2024,20:04:09,16,16,M,Classic,Cheese Chilly Pizza
2749,2879,1,2/17/2024,20:04:09,12.75,12.75,S,Classic,Paneer Cheese Pizza
2750,2881,1,2/17/2024,20:59:44,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
2751,2882,1,2/17/2024,21:30:31,12,12,S,Veggie,Corn Cheese Pizza
2752,2883,1,2/17/2024,21:51:06,16.75,16.75,M,Classic,Paneer Tandoori Pizza
2753,2883,1,2/17/2024,21:51:06,20.5,20.5,L,Classic,Cheese Chilly Pizza
2754,2883,1,2/17/2024,21:51:06,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
2755,2884,1,2/17/2024,22:06:26,16,16,M,Classic,Cheese Chilly Pizza
2756,2884,1,2/17/2024,22:06:26,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
2757,2885,1,2/17/2024,22:20:14,16.75,16.75,M,Classic,Paneer Tandoori Pizza
2758,2886,1,2/17/2024,22:20:30,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
2759,2887,1,2/17/2024,22:25:41,20.75,20.75,L,Classic,Paneer Tandoori Pizza
2760,2889,1,2/18/2024,11:22:20,20.75,20.75,L,Classic,Paneer Cheese Pizza
2761,2892,1,2/18/2024,11:41:20,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
2762,2892,1,2/18/2024,11:41:20,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
2763,2892,1,2/18/2024,11:41:20,20.25,20.25,L,Veggie,Corn Cheese Pizza
2764,2892,1,2/18/2024,11:41:20,12.5,12.5,S,Supreme,Veg Special Pizza
2765,2893,1,2/18/2024,11:55:10,12,12,S,Veggie,Corn Cheese Pizza
2766,2894,1,2/18/2024,12:06:02,12,12,S,Classic,Cheese Chilly Pizza
2767,2895,1,2/18/2024,12:06:59,12.75,12.75,S,Classic,Paneer Tandoori Pizza
2768,2895,1,2/18/2024,12:06:59,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
2769,2895,1,2/18/2024,12:06:59,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
2770,2895,2,2/18/2024,12:06:59,12.75,25.5,S,Classic,Paneer Cheese Pizza
2771,2895,1,2/18/2024,12:06:59,12,12,S,Classic,Paneer Peri Peri Pizza
2772,2896,1,2/18/2024,12:20:01,16,16,M,Classic,Cheese Chilly Pizza
2773,2897,1,2/18/2024,12:25:17,12,12,S,Veggie,Paneer Peppy Pizza
2774,2897,1,2/18/2024,12:25:17,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
2775,2898,1,2/18/2024,12:26:20,12.5,12.5,S,Supreme,Veg Special Pizza
2776,2899,1,2/18/2024,12:32:03,20.75,20.75,L,Classic,Paneer Cheese Pizza
2777,2901,1,2/18/2024,13:00:48,16.5,16.5,M,Supreme,Veg Special Pizza
2778,2902,1,2/18/2024,13:04:25,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
2779,2902,1,2/18/2024,13:04:25,16.5,16.5,M,Supreme,Paneer Makhani Pizza
2780,2902,1,2/18/2024,13:04:25,20.75,20.75,L,Classic,Paneer Cheese Pizza
2781,2904,1,2/18/2024,13:20:44,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
2782,2905,1,2/18/2024,13:32:59,12.5,12.5,S,Supreme,Veg Special Pizza
2783,2906,1,2/18/2024,13:34:49,16.5,16.5,M,Supreme,Veg Special Pizza
2784,2907,1,2/18/2024,13:51:14,18.5,18.5,L,Veggie,Onion Cheese Pizza
2785,2907,1,2/18/2024,13:51:14,16,16,M,Veggie,Corn Cheese Pizza
2786,2908,1,2/18/2024,14:17:18,12,12,S,Classic,Cheese Chilly Pizza
2787,2909,1,2/18/2024,14:21:14,12.75,12.75,S,Classic,Paneer Cheese Pizza
2788,2910,1,2/18/2024,14:32:22,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
2789,2910,1,2/18/2024,14:32:22,20.25,20.25,L,Veggie,Corn Cheese Pizza
2790,2912,1,2/18/2024,15:39:02,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
2791,2913,1,2/18/2024,15:44:31,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
2792,2916,1,2/18/2024,16:50:00,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
2793,2917,1,2/18/2024,16:57:15,20.25,20.25,L,Veggie,Paneer Peppy Pizza
2794,2917,1,2/18/2024,16:57:15,20.25,20.25,L,Veggie,Corn Cheese Pizza
2795,2919,1,2/18/2024,17:07:38,12.75,12.75,S,Classic,Paneer Cheese Pizza
2796,2920,1,2/18/2024,17:08:04,12,12,S,Veggie,Paneer Peppy Pizza
2797,2920,1,2/18/2024,17:08:04,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
2798,2921,1,2/18/2024,17:13:58,12.75,12.75,S,Classic,Paneer Tandoori Pizza
2799,2921,1,2/18/2024,17:13:58,18.5,18.5,L,Veggie,Onion Cheese Pizza
2800,2921,1,2/18/2024,17:13:58,20.75,20.75,L,Classic,Paneer Cheese Pizza
2801,2922,1,2/18/2024,17:17:04,12.75,12.75,S,Classic,Paneer Cheese Pizza
2802,2924,1,2/18/2024,18:00:30,20.75,20.75,L,Supreme,Veg Special Pizza
2803,2924,1,2/18/2024,18:00:30,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
2804,2925,1,2/18/2024,18:03:20,20.75,20.75,L,Supreme,Veg Special Pizza
2805,2925,1,2/18/2024,18:03:20,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
2806,2927,1,2/18/2024,18:09:39,20.75,20.75,L,Classic,Paneer Cheese Pizza
2807,2930,1,2/18/2024,18:39:01,16,16,M,Classic,Cheese Chilly Pizza
2808,2930,1,2/18/2024,18:39:01,20.75,20.75,L,Supreme,Veg Special Pizza
2809,2931,1,2/18/2024,18:43:05,16,16,M,Classic,Cheese Chilly Pizza
2810,2931,1,2/18/2024,18:43:05,20.25,20.25,L,Veggie,Corn Cheese Pizza
2811,2931,1,2/18/2024,18:43:05,12.5,12.5,S,Supreme,Veg Special Pizza
2812,2932,1,2/18/2024,18:50:08,12,12,S,Veggie,Paneer Peppy Pizza
2813,2932,1,2/18/2024,18:50:08,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
2814,2932,1,2/18/2024,18:50:08,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
2815,2933,1,2/18/2024,18:50:39,16.75,16.75,M,Classic,Paneer Tandoori Pizza
2816,2933,1,2/18/2024,18:50:39,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
2817,2934,1,2/18/2024,19:00:00,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
2818,2936,1,2/18/2024,19:15:17,20.75,20.75,L,Supreme,Paneer Makhani Pizza
2819,2936,1,2/18/2024,19:15:17,12.5,12.5,S,Supreme,Paneer Makhani Pizza
2820,2936,1,2/18/2024,19:15:17,20.75,20.75,L,Classic,Paneer Cheese Pizza
2821,2937,1,2/18/2024,19:57:16,20.75,20.75,L,Classic,Paneer Tandoori Pizza
2822,2938,1,2/18/2024,20:07:26,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
2823,2939,1,2/18/2024,20:08:11,16.75,16.75,M,Classic,Paneer Tandoori Pizza
2824,2939,1,2/18/2024,20:08:11,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
2825,2940,1,2/18/2024,20:20:30,18.5,18.5,L,Veggie,Onion Cheese Pizza
2826,2941,1,2/18/2024,20:27:48,16,16,M,Classic,Cheese Chilly Pizza
2827,2942,1,2/18/2024,20:34:26,12,12,S,Classic,Cheese Chilly Pizza
2828,2942,1,2/18/2024,20:34:26,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
2829,2943,1,2/18/2024,20:41:00,16,16,M,Classic,Paneer Peri Peri Pizza
2830,2944,1,2/18/2024,21:17:25,12,12,S,Classic,Cheese Chilly Pizza
2831,2945,1,2/18/2024,21:30:26,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
2832,2945,1,2/18/2024,21:30:26,16.5,16.5,M,Supreme,Veg Special Pizza
2833,2946,1,2/18/2024,21:40:57,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
2834,2950,1,2/19/2024,11:35:51,16,16,M,Veggie,Corn Cheese Pizza
2835,2951,1,2/19/2024,11:39:10,18.5,18.5,L,Veggie,Onion Cheese Pizza
2836,2951,1,2/19/2024,11:39:10,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
2837,2953,1,2/19/2024,12:20:32,16,16,M,Classic,Cheese Chilly Pizza
2838,2954,1,2/19/2024,12:21:49,16,16,M,Classic,Cheese Chilly Pizza
2839,2955,1,2/19/2024,12:25:18,18.5,18.5,L,Veggie,Onion Cheese Pizza
2840,2956,1,2/19/2024,12:33:38,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
2841,2957,1,2/19/2024,12:40:31,18.5,18.5,L,Veggie,Onion Cheese Pizza
2842,2957,1,2/19/2024,12:40:31,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
2843,2958,1,2/19/2024,12:56:06,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
2844,2958,1,2/19/2024,12:56:06,20.25,20.25,L,Veggie,Corn Cheese Pizza
2845,2958,1,2/19/2024,12:56:06,12.5,12.5,S,Supreme,Veg Special Pizza
2846,2959,1,2/19/2024,13:01:24,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
2847,2960,1,2/19/2024,13:09:03,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
2848,2961,1,2/19/2024,13:13:54,12.75,12.75,S,Classic,Paneer Tandoori Pizza
2849,2961,1,2/19/2024,13:13:54,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
2850,2961,1,2/19/2024,13:13:54,12.5,12.5,S,Supreme,Capsicum Cheese Pizza
2851,2963,1,2/19/2024,13:22:56,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
2852,2967,1,2/19/2024,13:44:40,20.25,20.25,L,Veggie,Corn Cheese Pizza
2853,2967,1,2/19/2024,13:44:40,20.75,20.75,L,Supreme,Paneer Makhani Pizza
2854,2969,1,2/19/2024,14:10:09,16.75,16.75,M,Classic,Paneer Tandoori Pizza
2855,2971,1,2/19/2024,14:32:56,16.75,16.75,M,Classic,Paneer Tandoori Pizza
2856,2973,1,2/19/2024,15:04:17,16,16,M,Classic,Cheese Chilly Pizza
2857,2974,1,2/19/2024,15:07:56,12.75,12.75,S,Classic,Paneer Cheese Pizza
2858,2976,1,2/19/2024,15:29:10,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
2859,2976,1,2/19/2024,15:29:10,16.75,16.75,M,Classic,Paneer Cheese Pizza
2860,2978,1,2/19/2024,15:45:48,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
2861,2979,1,2/19/2024,16:43:03,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
2862,2980,1,2/19/2024,16:48:44,16,16,M,Classic,Cheese Chilly Pizza
2863,2980,1,2/19/2024,16:48:44,16,16,M,Veggie,Corn Cheese Pizza
2864,2981,1,2/19/2024,17:21:47,12.75,12.75,S,Classic,Paneer Tandoori Pizza
2865,2984,1,2/19/2024,17:36:12,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
2866,2984,1,2/19/2024,17:36:12,20.25,20.25,L,Veggie,Corn Cheese Pizza
2867,2985,1,2/19/2024,17:36:55,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
2868,2986,1,2/19/2024,17:39:32,16,16,M,Veggie,Paneer Peppy Pizza
2869,2986,1,2/19/2024,17:39:32,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
2870,2987,1,2/19/2024,17:41:19,12,12,S,Veggie,Paneer Peppy Pizza
2871,2989,1,2/19/2024,18:11:40,20.75,20.75,L,Classic,Paneer Tandoori Pizza
2872,2989,1,2/19/2024,18:11:40,12,12,S,Veggie,Paneer Peppy Pizza
2873,2989,1,2/19/2024,18:11:40,20.25,20.25,L,Veggie,Corn Cheese Pizza
2874,2993,1,2/19/2024,18:49:06,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
2875,2994,1,2/19/2024,18:58:08,12.75,12.75,S,Classic,Paneer Tandoori Pizza
2876,2994,1,2/19/2024,18:58:08,20.5,20.5,L,Classic,Paneer Peri Peri Pizza
2877,2997,1,2/19/2024,19:38:24,16,16,M,Classic,Cheese Chilly Pizza
2878,2997,1,2/19/2024,19:38:24,18.5,18.5,L,Veggie,Onion Cheese Pizza
2879,3000,1,2/19/2024,19:57:23,12.5,12.5,S,Supreme,Veg Special Pizza
2880,3001,1,2/19/2024,20:34:39,16.75,16.75,M,Classic,Paneer Tandoori Pizza
2881,3001,1,2/19/2024,20:34:39,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
2882,3001,1,2/19/2024,20:34:39,20.75,20.75,L,Classic,Paneer Cheese Pizza
2883,3001,1,2/19/2024,20:34:39,12,12,S,Classic,Paneer Peri Peri Pizza
2884,3002,1,2/19/2024,21:27:34,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
2885,3005,1,2/20/2024,11:53:36,20.25,20.25,L,Veggie,Corn Cheese Pizza
2886,3006,1,2/20/2024,12:01:32,12,12,S,Veggie,Paneer Peppy Pizza
2887,3009,1,2/20/2024,12:21:25,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
2888,3009,1,2/20/2024,12:21:25,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
2889,3010,1,2/20/2024,12:26:16,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
2890,3011,1,2/20/2024,12:29:25,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
2891,3012,1,2/20/2024,12:32:03,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
2892,3014,1,2/20/2024,12:58:29,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
2893,3014,2,2/20/2024,12:58:29,12.5,25,S,Supreme,Veg Special Pizza
2894,3015,1,2/20/2024,12:59:05,16.75,16.75,M,Classic,Paneer Tandoori Pizza
2895,3016,1,2/20/2024,13:07:02,16,16,M,Veggie,Paneer Peppy Pizza
2896,3017,1,2/20/2024,13:09:41,18.5,18.5,L,Veggie,Onion Cheese Pizza
2897,3018,1,2/20/2024,13:12:40,20.5,20.5,L,Classic,Paneer Peri Peri Pizza
2898,3019,1,2/20/2024,13:15:28,12.75,12.75,S,Classic,Paneer Tandoori Pizza
2899,3020,1,2/20/2024,13:17:11,12.5,12.5,S,Supreme,Paneer Makhani Pizza
2900,3021,1,2/20/2024,13:23:48,20.75,20.75,L,Classic,Paneer Cheese Pizza
2901,3024,1,2/20/2024,13:35:59,12.75,12.75,S,Classic,Paneer Tandoori Pizza
2902,3026,1,2/20/2024,13:38:14,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
2903,3026,1,2/20/2024,13:38:14,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
2904,3027,1,2/20/2024,13:41:20,20.5,20.5,L,Classic,Cheese Chilly Pizza
2905,3027,1,2/20/2024,13:41:20,20.25,20.25,L,Veggie,Corn Cheese Pizza
2906,3027,1,2/20/2024,13:41:20,12.5,12.5,S,Supreme,Paneer Makhani Pizza
2907,3027,1,2/20/2024,13:41:20,20.75,20.75,L,Classic,Paneer Cheese Pizza
2908,3028,1,2/20/2024,13:48:58,20.25,20.25,L,Veggie,Corn Cheese Pizza
2909,3029,1,2/20/2024,13:55:24,20.75,20.75,L,Supreme,Veg Special Pizza
2910,3030,1,2/20/2024,13:59:16,16,16,M,Classic,Cheese Chilly Pizza
2911,3030,1,2/20/2024,13:59:16,20.75,20.75,L,Supreme,Veg Special Pizza
2912,3031,1,2/20/2024,14:06:14,16.75,16.75,M,Classic,Paneer Tandoori Pizza
2913,3032,1,2/20/2024,14:08:19,12.5,12.5,S,Supreme,Capsicum Cheese Pizza
2914,3032,1,2/20/2024,14:08:19,16.5,16.5,M,Supreme,Veg Special Pizza
2915,3032,1,2/20/2024,14:08:19,12.5,12.5,S,Supreme,Veg Special Pizza
2916,3034,1,2/20/2024,14:55:08,18.5,18.5,L,Veggie,Onion Cheese Pizza
2917,3034,1,2/20/2024,14:55:08,20.75,20.75,L,Classic,Paneer Cheese Pizza
2918,3034,1,2/20/2024,14:55:08,16,16,M,Classic,Paneer Peri Peri Pizza
2919,3037,1,2/20/2024,15:16:15,20.75,20.75,L,Classic,Paneer Tandoori Pizza
2920,3037,1,2/20/2024,15:16:15,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
2921,3039,1,2/20/2024,15:48:51,16,16,M,Classic,Cheese Chilly Pizza
2922,3039,1,2/20/2024,15:48:51,12,12,S,Veggie,Corn Cheese Pizza
2923,3040,1,2/20/2024,16:09:58,16,16,M,Classic,Paneer Peri Peri Pizza
2924,3041,1,2/20/2024,16:25:39,20.75,20.75,L,Classic,Paneer Tandoori Pizza
2925,3041,1,2/20/2024,16:25:39,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
2926,3042,1,2/20/2024,16:30:09,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
2927,3042,1,2/20/2024,16:30:09,12,12,S,Veggie,Corn Cheese Pizza
2928,3042,1,2/20/2024,16:30:09,20.75,20.75,L,Classic,Paneer Cheese Pizza
2929,3043,1,2/20/2024,16:46:25,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
2930,3047,1,2/20/2024,17:42:09,12.75,12.75,S,Classic,Paneer Tandoori Pizza
2931,3047,1,2/20/2024,17:42:09,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
2932,3048,1,2/20/2024,17:45:15,20.5,20.5,L,Classic,Paneer Peri Peri Pizza
2933,3050,1,2/20/2024,17:54:22,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
2934,3050,1,2/20/2024,17:54:22,16.5,16.5,M,Supreme,Veg Special Pizza
2935,3053,1,2/20/2024,17:58:01,18.5,18.5,L,Veggie,Onion Cheese Pizza
2936,3054,1,2/20/2024,18:04:47,12,12,S,Veggie,Paneer Peppy Pizza
2937,3055,2,2/20/2024,18:42:15,20.25,40.5,L,Veggie,Corn Cheese Pizza
2938,3056,2,2/20/2024,19:01:48,12.5,25,S,Supreme,Paneer Makhani Pizza
2939,3058,1,2/20/2024,19:19:17,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
2940,3064,2,2/20/2024,20:06:45,20.75,41.5,L,Supreme,Veg Special Pizza
2941,3065,1,2/20/2024,20:12:13,12.5,12.5,S,Supreme,Paneer Makhani Pizza
2942,3067,1,2/20/2024,20:22:25,16.5,16.5,M,Supreme,Paneer Makhani Pizza
2943,3068,1,2/20/2024,20:45:09,16,16,M,Classic,Cheese Chilly Pizza
2944,3071,1,2/20/2024,21:14:34,20.5,20.5,L,Classic,Cheese Chilly Pizza
2945,3071,1,2/20/2024,21:14:34,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
2946,3072,1,2/20/2024,21:28:46,16,16,M,Classic,Cheese Chilly Pizza
2947,3072,1,2/20/2024,21:28:46,12,12,S,Classic,Cheese Chilly Pizza
2948,3072,1,2/20/2024,21:28:46,20.75,20.75,L,Classic,Paneer Cheese Pizza
2949,3074,1,2/20/2024,21:39:19,20.75,20.75,L,Classic,Paneer Tandoori Pizza
2950,3075,1,2/20/2024,22:11:07,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
2951,3076,1,2/20/2024,22:12:20,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
2952,3077,1,2/20/2024,22:17:15,20.75,20.75,L,Classic,Paneer Cheese Pizza
2953,3082,1,2/21/2024,12:37:30,20.75,20.75,L,Classic,Paneer Tandoori Pizza
2954,3082,1,2/21/2024,12:37:30,12.75,12.75,S,Classic,Paneer Tandoori Pizza
2955,3082,1,2/21/2024,12:37:30,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
2956,3082,1,2/21/2024,12:37:30,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
2957,3082,1,2/21/2024,12:37:30,12.75,12.75,S,Classic,Paneer Cheese Pizza
2958,3083,1,2/21/2024,12:43:43,18.5,18.5,L,Veggie,Onion Cheese Pizza
2959,3087,1,2/21/2024,12:59:13,20.5,20.5,L,Classic,Cheese Chilly Pizza
2960,3087,1,2/21/2024,12:59:13,12,12,S,Veggie,Paneer Peppy Pizza
2961,3088,1,2/21/2024,13:20:12,12,12,S,Classic,Paneer Peri Peri Pizza
2962,3089,1,2/21/2024,13:42:51,16.75,16.75,M,Classic,Paneer Cheese Pizza
2963,3089,1,2/21/2024,13:42:51,20.5,20.5,L,Classic,Paneer Peri Peri Pizza
2964,3090,1,2/21/2024,14:03:29,16,16,M,Classic,Cheese Chilly Pizza
2965,3090,1,2/21/2024,14:03:29,18.5,18.5,L,Veggie,Onion Cheese Pizza
2966,3090,1,2/21/2024,14:03:29,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
2967,3091,1,2/21/2024,14:04:59,20.75,20.75,L,Classic,Paneer Cheese Pizza
2968,3092,1,2/21/2024,14:41:55,16,16,M,Veggie,Paneer Peppy Pizza
2969,3093,1,2/21/2024,15:07:39,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
2970,3095,2,2/21/2024,15:11:34,20.75,41.5,L,Classic,Paneer Tandoori Pizza
2971,3095,1,2/21/2024,15:11:34,20.75,20.75,L,Classic,Paneer Cheese Pizza
2972,3095,1,2/21/2024,15:11:34,16.75,16.75,M,Classic,Paneer Cheese Pizza
2973,3097,1,2/21/2024,15:25:30,20.75,20.75,L,Classic,Paneer Tandoori Pizza
2974,3097,1,2/21/2024,15:25:30,16.5,16.5,M,Supreme,Veg Special Pizza
2975,3098,1,2/21/2024,15:26:00,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
2976,3100,1,2/21/2024,15:41:20,12,12,S,Classic,Paneer Peri Peri Pizza
2977,3101,1,2/21/2024,16:12:23,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
2978,3102,1,2/21/2024,16:32:10,20.5,20.5,L,Classic,Cheese Chilly Pizza
2979,3103,1,2/21/2024,16:37:19,16.75,16.75,M,Classic,Paneer Tandoori Pizza
2980,3104,1,2/21/2024,16:45:25,20.75,20.75,L,Classic,Paneer Cheese Pizza
2981,3106,1,2/21/2024,17:16:04,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
2982,3108,1,2/21/2024,17:28:57,16.75,16.75,M,Classic,Paneer Tandoori Pizza
2983,3108,1,2/21/2024,17:28:57,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
2984,3108,1,2/21/2024,17:28:57,20.75,20.75,L,Classic,Paneer Cheese Pizza
2985,3110,1,2/21/2024,17:54:51,12,12,S,Classic,Cheese Chilly Pizza
2986,3111,1,2/21/2024,18:11:42,20.75,20.75,L,Classic,Paneer Cheese Pizza
2987,3113,1,2/21/2024,18:13:22,20.5,20.5,L,Classic,Cheese Chilly Pizza
2988,3116,1,2/21/2024,18:28:28,18.5,18.5,L,Veggie,Onion Cheese Pizza
2989,3119,1,2/21/2024,19:16:59,16,16,M,Veggie,Paneer Peppy Pizza
2990,3120,1,2/21/2024,19:21:02,20.75,20.75,L,Classic,Paneer Tandoori Pizza
2991,3122,1,2/21/2024,19:29:14,12,12,S,Classic,Cheese Chilly Pizza
2992,3122,1,2/21/2024,19:29:14,20.25,20.25,L,Veggie,Paneer Peppy Pizza
2993,3123,1,2/21/2024,19:46:07,12,12,S,Veggie,Paneer Peppy Pizza
2994,3125,1,2/21/2024,20:12:37,18.5,18.5,L,Veggie,Onion Cheese Pizza
2995,3125,1,2/21/2024,20:12:37,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
2996,3128,1,2/21/2024,21:45:43,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
2997,3132,1,2/21/2024,22:55:11,16.75,16.75,M,Classic,Paneer Tandoori Pizza
2998,3134,1,2/22/2024,11:40:25,16,16,M,Classic,Cheese Chilly Pizza
2999,3135,1,2/22/2024,12:00:54,20.75,20.75,L,Classic,Paneer Tandoori Pizza
3000,3136,1,2/22/2024,12:39:19,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
3001,3136,1,2/22/2024,12:39:19,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
3002,3136,2,2/22/2024,12:39:19,20.75,41.5,L,Classic,Paneer Cheese Pizza
3003,3138,1,2/22/2024,13:02:28,20.75,20.75,L,Classic,Paneer Tandoori Pizza
3004,3138,1,2/22/2024,13:02:28,16,16,M,Classic,Cheese Chilly Pizza
3005,3140,1,2/22/2024,13:40:06,12.5,12.5,S,Supreme,Veg Special Pizza
3006,3141,1,2/22/2024,14:15:23,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
3007,3143,1,2/22/2024,15:16:59,20.75,20.75,L,Supreme,Veg Special Pizza
3008,3144,1,2/22/2024,15:26:04,18.5,18.5,L,Veggie,Onion Cheese Pizza
3009,3145,1,2/22/2024,15:41:07,16.75,16.75,M,Classic,Paneer Tandoori Pizza
3010,3145,1,2/22/2024,15:41:07,12,12,S,Classic,Cheese Chilly Pizza
3011,3145,1,2/22/2024,15:41:07,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
3012,3146,2,2/22/2024,15:55:09,16.5,33,M,Supreme,Paneer Barbeque Pizza
3013,3147,1,2/22/2024,15:59:59,12,12,S,Classic,Cheese Chilly Pizza
3014,3147,1,2/22/2024,15:59:59,20.75,20.75,L,Supreme,Paneer Makhani Pizza
3015,3149,1,2/22/2024,16:23:12,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
3016,3149,1,2/22/2024,16:23:12,12.5,12.5,S,Supreme,Paneer Makhani Pizza
3017,3150,1,2/22/2024,16:23:23,18.5,18.5,L,Veggie,Onion Cheese Pizza
3018,3151,1,2/22/2024,16:34:34,12,12,S,Veggie,Paneer Peppy Pizza
3019,3152,1,2/22/2024,16:42:27,12,12,S,Veggie,Corn Cheese Pizza
3020,3152,1,2/22/2024,16:42:27,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
3021,3154,1,2/22/2024,17:44:21,16,16,M,Classic,Paneer Peri Peri Pizza
3022,3155,1,2/22/2024,18:28:37,16.75,16.75,M,Classic,Paneer Cheese Pizza
3023,3156,1,2/22/2024,18:57:53,16.75,16.75,M,Classic,Paneer Cheese Pizza
3024,3157,1,2/22/2024,19:34:23,16,16,M,Classic,Cheese Chilly Pizza
3025,3158,1,2/22/2024,19:35:02,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
3026,3161,1,2/22/2024,19:53:24,18.5,18.5,L,Veggie,Onion Cheese Pizza
3027,3162,1,2/22/2024,20:40:55,18.5,18.5,L,Veggie,Onion Cheese Pizza
